timestamp,symbol,price,ADX,ATR_val,ATR_pct,SuperTracker_osc,SuperTracker_sig,signals
2025-08-07T13:34:51.779301,C,92.83,28.07,0.19,0.20,85.32,85.32,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:34:52.599847,CFG,47.34,27.10,0.09,0.19,68.86,68.86,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:34:57.733648,CTSH,71.69,27.96,0.16,0.23,65.73,65.73,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:02.477661,CMCSA,32.45,45.09,0.06,0.18,44.87,44.87,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:03.953841,CAG,19.13,21.04,0.05,0.24,45.48,45.48,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:07.044540,COP,94.89,28.64,0.45,0.47,82.22,82.22,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:09.167225,STZ,170.89,22.41,0.45,0.26,80.20,80.20,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:35:11.451369,COO,69.58,30.43,0.19,0.28,87.65,87.65,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:12.770157,CPRT,47.37,25.53,0.07,0.15,51.72,51.72,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:35:13.741733,GLW,64.61,20.63,0.25,0.39,124.21,124.21,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:16.212045,CSGP,96.92,23.02,0.20,0.21,37.99,37.99,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:17.174864,COST,978.78,29.76,1.98,0.20,88.58,88.58,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:22.885461,CMI,385.44,25.05,0.97,0.25,70.22,70.22,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:24.626160,DHR,197.61,29.70,0.54,0.27,51.97,51.97,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:28.985939,DVA,128.56,68.24,0.70,0.55,68.65,68.65,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR % ≥ 0.5%;Range % ≥ 2.0;Price > SMA20
2025-08-07T13:35:29.889893,DAY,54.48,31.21,0.33,0.61,44.99,44.99,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:35:32.072401,DE,512.82,28.29,0.91,0.18,62.64,62.64,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:33.011019,DELL,131.30,33.62,0.52,0.40,93.54,93.54,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:34.268168,DAL,54.27,30.12,0.14,0.26,44.98,44.98,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:35:35.410008,DVN,33.41,33.66,0.17,0.51,54.33,54.33,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:35:41.369131,FANG,147.36,46.11,0.64,0.44,47.40,47.40,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:42.342483,DLR,170.13,41.71,0.35,0.20,37.83,37.83,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:35:46.619356,DPZ,446.79,20.36,0.91,0.20,74.46,74.46,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:47.517326,DASH,269.95,62.37,2.28,0.84,148.67,148.67,ADX ≥ 20.0;MACD 🚀;RSI 📈;ATR14 ≥ 2.0;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:35:48.590581,DOV,176.36,40.52,0.34,0.19,77.24,77.24,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:49.752729,DOW,22.01,32.02,0.11,0.52,83.14,83.14,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:35:50.997664,DHI,156.94,28.15,0.51,0.33,102.63,102.63,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:52.339946,DTE,139.86,21.99,0.21,0.15,54.13,54.13,ADX ≥ 20.0;MACD 🚀;BB breakout;Price > SMA20
2025-08-07T13:35:54.017725,DD,71.93,30.20,0.26,0.36,66.00,66.00,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:56.975181,ECL,270.72,50.33,0.46,0.17,99.27,99.27,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:35:59.844337,EA,163.79,29.06,0.38,0.23,55.54,55.54,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:00.887175,ELV,280.00,45.69,0.60,0.21,62.31,62.31,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:01.761440,EMR,134.76,70.20,0.74,0.55,29.47,29.47,ADX ≥ 20.0;MACD 🚀;RSI 📈;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:36:02.562816,ENPH,31.20,21.61,0.22,0.71,100.67,100.67,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:36:07.529836,EOG,118.76,36.52,0.38,0.32,49.24,49.24,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:08.580296,EPAM,163.25,29.84,1.45,0.89,140.43,140.43,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:36:09.484373,EQT,51.90,24.64,0.14,0.28,24.17,24.17,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:10.526030,EFX,244.13,38.63,0.63,0.26,80.16,80.16,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:12.232659,EQR,63.93,21.73,0.12,0.19,57.62,57.62,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:13.854143,ESS,258.24,33.41,0.73,0.28,63.22,63.22,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:15.109237,EL,90.89,30.26,0.20,0.22,65.10,65.10,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:16.552566,EVRG,73.80,42.40,0.15,0.21,80.55,80.55,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:19.637265,EXC,45.34,31.70,0.07,0.15,58.04,58.04,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:20.589877,EXE,102.50,20.23,0.27,0.26,29.91,29.91,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:22.480367,EXPE,185.58,44.78,0.59,0.32,63.61,63.61,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:36:24.534758,XOM,107.84,42.92,0.29,0.27,61.13,61.13,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:26.201689,FDS,394.09,73.13,0.76,0.19,52.08,52.08,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:27.318949,FICO,1393.61,31.01,3.22,0.23,34.67,34.67,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR14 ≥ 2.0;Price > SMA20
2025-08-07T13:36:28.136676,FAST,47.19,45.01,0.10,0.21,73.59,73.59,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:29.648720,FDX,228.97,62.89,0.58,0.25,49.00,49.00,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:30.494272,FIS,70.61,21.86,0.24,0.34,27.04,27.04,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:31.522895,FITB,41.55,23.03,0.07,0.16,82.99,82.99,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:36:32.792563,FSLR,187.28,29.76,0.68,0.36,61.48,61.48,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:34.091753,FI,135.12,30.80,0.33,0.25,35.71,35.71,ADX ≥ 20.0;MACD 🚀;BB breakout;Price > SMA20
2025-08-07T13:36:35.527763,F,11.36,43.29,0.03,0.25,61.55,61.55,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:37.080960,FTV,47.98,30.48,0.12,0.24,86.47,86.47,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:36:38.145666,FOXA,54.30,44.77,0.12,0.23,36.12,36.12,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:36:41.542466,FCX,40.75,24.65,0.14,0.35,90.68,90.68,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:42.405682,GRMN,233.43,33.29,0.46,0.20,88.72,88.72,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:43.697715,IT,245.39,37.28,1.30,0.53,25.40,25.40,ADX ≥ 20.0;MACD 🚀;ATR % ≥ 0.5%
2025-08-07T13:36:46.351636,GEHC,71.23,31.65,0.20,0.28,45.64,45.64,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:47.351771,GEV,663.78,50.16,2.18,0.33,68.68,68.68,ADX ≥ 20.0;MACD 🚀;ATR14 ≥ 2.0
2025-08-07T13:36:48.921632,GEN,28.72,38.66,0.06,0.21,98.71,98.71,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:36:50.269044,GNRC,196.17,23.92,0.45,0.23,54.35,54.35,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:52.147554,GIS,49.73,33.33,0.10,0.21,68.11,68.11,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:54.048881,GPC,134.31,31.17,0.19,0.14,51.83,51.83,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:36:55.968379,GL,141.84,27.77,0.27,0.19,51.98,51.98,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:36:56.865240,GDDY,155.59,42.74,0.33,0.21,75.26,75.26,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:36:57.865196,GS,730.13,20.57,1.32,0.18,94.03,94.03,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:37:02.929279,HAL,21.75,51.49,0.10,0.45,52.50,52.50,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:06.473703,HCA,368.97,27.84,0.68,0.19,80.55,80.55,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:07.341857,DOC,17.07,38.68,0.04,0.25,57.34,57.34,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:08.660636,HSIC,67.25,45.44,0.30,0.45,59.55,59.55,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:09.720840,HSY,189.34,44.45,0.39,0.20,57.16,57.16,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:10.994972,HPE,20.49,33.81,0.06,0.28,93.98,93.98,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:11.832331,HLT,263.83,59.67,0.59,0.22,85.57,85.57,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:12.680746,HOLX,67.47,25.31,0.17,0.25,84.26,84.26,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:37:14.485556,HD,389.85,31.08,0.72,0.19,69.49,69.49,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:16.220549,HON,219.69,34.03,0.28,0.13,72.56,72.56,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:37:17.263219,HRL,28.46,24.58,0.05,0.18,59.76,59.76,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:18.149715,HST,15.45,40.77,0.04,0.26,49.07,49.07,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:37:19.634982,HPQ,25.45,28.28,0.07,0.28,88.36,88.36,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:20.497098,HUBB,425.88,31.23,0.97,0.23,73.92,73.92,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:22.246360,HBAN,16.15,21.05,0.04,0.22,75.92,75.92,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:37:23.632775,IBM,254.02,38.13,0.38,0.15,49.36,49.36,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:24.477032,IEX,161.66,29.67,0.38,0.24,28.82,28.82,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:25.397746,IDXX,631.68,37.97,2.03,0.32,23.71,23.71,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR14 ≥ 2.0;Price > SMA20
2025-08-07T13:37:30.029172,ITW,259.44,33.97,0.40,0.16,54.70,54.70,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:31.149425,INCY,77.66,41.59,0.18,0.24,41.35,41.35,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:37:33.041570,PODD,302.26,26.44,3.97,1.31,170.88,170.88,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR14 ≥ 2.0;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:37:35.137082,ICE,188.25,22.31,0.24,0.13,86.12,86.12,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:37:36.903501,IP,47.09,55.80,0.17,0.35,77.72,77.72,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:37.951011,IPG,25.11,27.03,0.05,0.19,56.82,56.82,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:39.181274,INTU,780.12,26.11,1.27,0.16,72.84,72.84,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:40.680113,ISRG,477.21,39.08,1.02,0.21,77.82,77.82,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:37:41.799740,IVZ,21.21,28.69,0.06,0.26,69.63,69.63,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:37:43.011277,INVH,30.40,42.84,0.06,0.20,37.33,37.33,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:37:43.948525,IQV,180.49,30.73,0.76,0.42,65.27,65.27,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:45.761276,JBHT,144.28,38.86,0.26,0.18,59.45,59.45,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:37:49.716398,J,148.49,31.94,0.37,0.25,82.76,82.76,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:37:58.650771,JCI,105.02,44.72,0.24,0.23,89.38,89.38,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:38:04.875843,JPM,291.95,22.75,0.51,0.17,89.13,89.13,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:38:24.668027,KVUE,21.83,22.27,0.10,0.45,94.35,94.35,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:38:33.818821,KEYS,162.31,23.21,0.30,0.19,90.75,90.75,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:38:35.011469,KMB,137.06,45.85,0.21,0.16,26.76,26.76,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:38:38.813377,KKR,145.66,20.29,0.41,0.28,87.19,87.19,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:38:42.143179,KLAC,913.05,41.35,3.14,0.34,104.14,104.14,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR14 ≥ 2.0;Price > SMA20
2025-08-07T13:38:51.640395,KHC,27.54,26.13,0.07,0.24,61.78,61.78,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:39:03.331664,LRCX,98.99,42.08,0.47,0.48,123.86,123.86,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:39:07.476327,LW,52.23,38.59,0.18,0.35,67.25,67.25,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:39:21.997648,LDOS,176.34,55.58,0.61,0.35,56.28,56.28,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:39:45.947696,LULU,196.34,25.06,0.44,0.23,60.49,60.49,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:39:48.432385,LYB,51.03,37.12,0.30,0.59,66.41,66.41,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;ATR % ≥ 0.5%;Price > SMA20
2025-08-07T13:40:08.385393,MKTX,189.35,20.59,0.89,0.47,46.09,46.09,ADX ≥ 20.0;MACD 🚀;Price > SMA20
2025-08-07T13:40:12.860750,MAR,265.83,57.58,0.64,0.24,83.60,83.60,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:40:28.353023,MAS,70.34,27.75,0.20,0.28,87.19,87.19,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:40:34.244848,MA,572.26,20.42,0.92,0.16,77.18,77.18,ADX ≥ 20.0;MACD 🚀;BB breakout;RSI 📈;Price > SMA20
2025-08-07T13:40:48.720042,MKC,69.70,23.74,0.13,0.19,47.10,47.10,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:41:37.372066,MCHP,67.90,49.17,0.32,0.47,102.47,102.47,ADX ≥ 20.0;MACD 🚀;RSI 📈;Price > SMA20
2025-08-07T13:41:47.479581,MSFT,526.17,35.00,0.71,0.14,86.11,86.11,ADX ≥ 20.0;MACD 🚀;BB breakout;Price > SMA20
